line,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,
41,232,232,232,232,232,232,232,232,232,232,232,240,240,240,232,240,232,240,240,240,240,240,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,248,240,240,240,240,248,248,240,248,240,240,240,240,240,240,248,240,240,240,240,240,240,240,248,240,240,248,248,240,240,240,240,248,248,248,240,240,248,240,240,248,248,240,248,248,192,192,176,168,152,152,136,128,120,120,112,96,80,72,80,96,120,112,144,136,136,120,120,128,120,120,120,128,152,136,120,96,96,88,88,88,120,120,120,112,104,104,104,120,112,104,96,96,112,120,104,96,104,104,104,96,104,
42,232,232,232,240,240,240,232,240,240,240,232,232,240,232,240,240,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,248,240,240,240,240,240,240,248,248,240,240,248,248,240,240,248,240,240,248,240,248,240,248,248,248,240,240,240,248,248,240,240,240,240,240,240,248,240,248,240,248,248,248,248,248,248,248,248,248,248,248,248,184,184,160,144,144,136,120,120,112,104,96,88,80,72,88,120,120,144,144,128,128,112,120,112,112,128,136,144,136,120,104,96,80,80,80,120,128,120,112,112,112,120,120,112,96,104,104,112,112,96,104,112,112,104,104,96,
43,232,240,232,240,240,232,240,232,240,240,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,240,240,240,248,240,240,240,248,248,240,240,240,248,240,240,240,240,248,248,240,240,240,240,248,248,248,240,240,240,240,248,248,248,240,248,240,240,240,240,248,248,240,240,248,240,248,240,248,248,240,248,248,248,248,240,240,248,248,248,248,248,248,248,160,168,152,136,128,120,120,104,104,96,96,88,64,88,96,104,144,144,136,128,120,112,112,128,120,128,144,136,128,112,96,88,88,88,96,136,128,112,120,120,120,128,112,96,120,104,120,112,96,104,120,128,136,144,152,
44,232,232,240,240,240,232,232,240,240,240,240,240,240,240,240,240,240,232,240,240,240,240,240,240,232,232,240,240,240,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,240,240,248,248,240,240,240,240,248,240,240,240,240,240,248,248,240,240,240,248,240,248,240,240,240,240,240,240,240,248,240,240,240,248,248,240,240,248,240,240,240,240,240,240,248,248,248,248,248,248,248,248,248,248,248,176,160,144,128,120,112,112,104,96,88,88,80,72,96,128,144,144,136,128,128,128,120,120,128,136,144,136,136,120,104,96,96,88,96,120,136,128,112,120,120,128,144,152,168,176,184,184,184,184,184,168,160,152,160,
45,224,232,232,232,232,232,240,240,240,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,248,240,240,240,240,240,240,240,240,240,240,240,248,248,248,240,248,240,248,248,240,240,240,248,240,248,240,248,240,240,240,240,240,240,248,240,240,240,240,248,248,248,248,240,240,240,240,248,240,240,240,240,248,248,248,248,248,248,248,248,248,248,248,248,192,128,128,120,112,104,96,96,96,80,80,80,80,120,128,144,136,128,128,128,120,120,120,136,144,152,120,120,104,104,96,112,96,120,160,176,216,200,216,208,208,208,208,200,192,192,192,184,184,176,168,160,168,
46,224,224,232,240,232,232,240,240,240,232,240,240,240,240,232,240,240,240,240,232,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,240,240,240,248,240,240,248,248,240,240,240,240,240,248,240,240,248,240,248,240,240,240,248,240,240,240,240,240,248,240,240,240,248,240,240,240,248,248,248,240,248,248,248,240,248,240,248,240,248,248,248,248,248,248,248,248,248,248,248,232,200,128,120,120,104,96,96,88,88,80,72,80,96,144,144,144,144,136,128,120,128,136,152,144,136,128,136,160,184,232,240,232,208,216,208,192,208,208,208,216,208,216,200,200,192,192,192,184,176,168,168,176,
47,248,248,248,248,232,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,248,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,248,240,248,240,240,248,248,240,240,240,248,240,240,248,248,248,248,240,240,248,248,248,248,240,248,248,248,248,240,248,248,248,248,248,248,248,248,240,248,248,248,248,248,248,248,248,248,240,248,248,248,240,248,248,248,248,248,248,248,248,248,248,232,208,208,144,112,112,96,96,96,88,88,72,80,112,136,144,136,128,128,128,136,144,160,216,232,248,224,240,232,240,248,240,224,216,216,216,208,208,216,224,216,216,200,200,200,192,184,192,184,168,176,168,160,
48,216,232,240,248,216,248,232,240,232,232,240,240,240,232,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,240,248,240,240,240,240,240,240,248,240,240,248,240,240,240,248,240,240,248,248,248,240,240,240,240,240,240,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,240,248,248,240,248,240,240,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,232,208,200,192,168,104,96,96,104,96,88,120,104,120,144,176,200,248,248,248,240,240,232,240,240,232,232,240,248,248,248,232,216,216,224,216,208,208,208,224,200,216,200,192,184,192,184,200,184,176,168,168,160,
49,208,216,224,224,232,240,240,248,240,232,232,240,240,240,240,240,240,240,240,240,240,240,232,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,240,240,240,240,240,240,248,248,240,240,240,248,248,248,240,248,240,240,248,240,240,240,248,248,248,248,248,248,248,248,248,240,248,248,240,248,248,248,248,248,248,248,248,248,240,240,240,248,248,248,248,248,248,248,248,248,248,248,248,240,240,216,208,200,200,184,168,144,128,104,168,192,240,240,248,248,240,240,248,240,248,248,240,240,240,248,248,232,248,232,248,248,240,232,224,224,216,208,216,216,208,208,200,192,200,192,184,184,184,168,184,168,160,152,152,
50,192,208,216,224,232,232,248,248,248,248,248,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,232,240,240,240,240,240,240,240,248,240,240,248,240,240,240,240,240,248,240,240,248,248,240,248,248,248,248,248,240,248,248,240,240,248,248,248,248,248,248,240,248,248,240,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,216,216,216,200,184,160,176,200,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,240,232,224,240,240,232,232,224,208,208,208,208,200,200,200,200,200,184,184,184,176,168,168,176,168,160,160,152,
51,208,208,216,224,232,232,240,248,248,248,248,248,248,248,240,240,240,240,240,240,240,240,240,240,240,248,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,248,240,248,240,240,240,240,248,248,248,240,240,240,240,240,248,248,248,240,248,240,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,240,248,240,240,240,248,248,248,248,248,248,248,224,232,200,200,224,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,232,224,216,232,232,224,232,232,224,216,208,200,216,208,192,192,192,200,192,184,184,176,176,168,168,160,168,160,152,160,160,
52,192,200,208,216,232,224,232,248,248,240,248,248,248,248,248,248,248,248,248,240,240,240,240,240,240,240,240,240,248,240,240,240,240,248,240,240,240,240,240,248,248,248,240,248,248,248,240,248,248,240,240,240,240,240,240,248,248,240,240,248,248,248,248,248,240,240,240,248,240,248,240,248,248,240,248,248,240,248,248,248,248,240,248,240,248,248,248,248,240,248,248,240,248,248,248,232,240,248,224,224,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,240,240,232,216,200,224,224,232,232,232,224,216,216,200,208,200,192,192,192,184,184,176,176,176,176,168,160,160,160,168,152,160,152,
53,192,192,208,216,224,232,232,248,240,240,240,248,248,248,248,248,248,248,248,248,248,248,240,240,240,240,240,240,240,240,240,240,248,248,240,240,240,240,240,240,240,248,248,248,248,240,240,240,240,240,240,240,248,240,248,240,240,248,248,248,248,248,240,248,240,248,240,248,248,248,240,248,240,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,240,240,232,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,248,248,248,248,240,248,248,240,248,240,248,240,248,224,240,216,216,216,200,232,224,224,216,208,208,208,200,184,192,192,184,192,184,184,168,176,168,160,160,168,160,160,152,152,152,
54,200,192,200,216,224,232,232,240,240,240,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,240,240,240,240,240,240,240,248,240,240,240,240,240,248,240,240,240,240,240,240,248,248,240,240,240,240,248,240,240,248,248,248,248,248,240,248,240,248,248,248,240,240,240,240,248,240,248,248,248,232,216,232,248,240,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,240,248,248,248,248,248,248,224,240,232,224,232,224,224,216,208,208,216,208,208,208,208,208,192,184,200,184,184,184,176,184,176,176,168,168,168,160,160,160,152,160,152,152,152,
55,232,248,232,240,240,248,248,240,248,248,248,240,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,240,248,240,240,248,248,248,240,248,240,240,240,240,240,248,240,240,248,240,240,240,240,240,248,248,240,248,248,248,240,248,248,248,248,248,248,248,248,248,240,248,240,216,240,248,240,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,232,248,232,248,240,248,248,248,248,248,248,248,248,248,216,224,232,224,224,224,216,224,216,208,208,192,208,208,208,200,184,192,192,184,176,184,176,168,176,160,168,168,160,152,160,152,152,144,144,136,152,
56,192,216,224,232,232,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,240,240,248,240,240,240,248,248,248,240,240,240,248,240,240,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,232,248,248,248,248,240,248,248,248,248,248,240,224,232,232,224,224,224,224,216,216,216,208,208,208,208,208,208,192,184,184,192,176,176,176,176,168,168,168,168,160,152,152,152,152,152,152,144,136,
57,192,208,224,224,240,240,240,240,232,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,240,248,248,248,248,248,240,240,248,248,240,240,240,216,224,224,216,232,224,216,208,208,224,208,208,208,200,208,200,192,184,176,184,176,168,168,168,168,160,160,160,152,144,152,152,152,136,152,152,144,
58,192,208,216,216,224,224,232,240,232,240,240,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,248,240,240,240,240,248,240,240,232,224,216,216,216,216,224,216,208,200,216,216,216,216,208,200,208,208,192,192,184,176,160,168,168,168,160,160,168,152,152,152,152,152,152,152,144,136,
59,192,192,208,216,224,224,232,232,240,232,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,240,240,248,248,232,240,240,232,240,232,248,232,232,224,208,216,208,216,216,216,216,208,208,216,216,216,208,208,208,200,192,200,176,176,168,176,176,176,168,168,160,152,160,144,144,152,144,144,144,144,
60,192,208,208,232,232,224,232,240,240,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,224,224,248,240,240,240,248,232,248,248,232,248,224,216,232,232,240,240,232,224,216,216,224,208,208,208,216,208,208,216,208,200,200,200,216,200,192,192,192,184,176,176,176,176,176,168,168,152,152,152,152,152,144,144,144,136,
61,216,216,224,232,240,232,240,240,248,248,248,248,248,248,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,240,248,224,224,240,232,240,240,240,240,224,240,240,232,240,232,224,208,224,224,232,224,216,216,208,208,208,200,208,208,208,208,216,208,200,200,208,216,200,200,192,192,184,176,168,176,168,176,168,176,160,160,152,160,152,144,144,144,136,
62,208,208,216,216,232,232,224,248,240,248,240,248,248,248,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,232,240,248,248,232,248,248,232,240,216,248,232,240,240,248,224,216,232,232,232,240,232,248,240,232,224,232,216,224,216,208,224,224,224,216,208,200,208,200,208,208,200,208,208,208,208,200,192,200,200,200,200,200,192,192,192,176,176,168,168,152,168,160,160,160,152,152,144,136,136,136,
63,208,208,216,208,224,232,224,232,232,232,240,240,240,240,240,240,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,248,248,248,240,232,240,248,224,248,248,248,240,224,240,232,240,232,240,216,216,224,224,232,216,224,248,232,224,224,232,224,224,216,208,208,192,224,216,208,192,208,200,208,208,200,200,208,208,208,200,200,192,200,192,192,192,192,192,192,184,168,168,160,160,168,160,168,152,152,144,144,136,136,144,
64,208,200,208,216,224,216,216,232,232,224,224,232,232,232,232,224,232,240,240,240,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,224,248,248,248,248,248,240,232,232,248,240,224,240,248,240,240,232,232,232,224,240,232,224,216,216,224,224,224,224,240,224,216,224,224,216,224,208,208,216,208,208,208,208,200,200,208,192,208,200,200,192,200,200,168,176,192,192,176,184,192,192,184,184,176,176,168,160,160,152,152,152,160,144,152,144,144,136,136,
65,184,200,200,208,208,208,208,216,216,208,216,216,216,224,232,224,224,224,240,232,232,240,240,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,240,248,232,248,240,248,248,248,240,224,200,248,232,224,232,248,224,232,232,232,240,216,232,224,208,224,208,216,216,208,208,224,216,216,208,224,216,216,200,208,216,216,208,192,192,208,200,208,208,208,200,192,200,192,192,184,176,176,176,184,176,184,184,184,184,184,168,168,168,160,160,152,144,144,152,152,144,144,144,136,
66,176,192,200,200,200,200,216,208,208,216,208,216,216,216,216,216,216,216,216,224,232,232,232,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,224,232,240,240,248,240,224,216,216,232,232,232,224,232,224,232,232,232,232,240,208,224,216,208,216,216,224,208,208,216,208,208,216,208,208,216,208,208,200,208,208,192,192,176,192,192,208,192,200,192,200,192,184,184,184,184,168,176,176,176,184,184,176,176,168,168,160,152,152,152,144,152,144,144,144,136,136,136,
67,184,200,200,200,200,208,200,208,208,208,208,208,216,208,216,216,216,216,224,224,224,232,224,232,232,232,240,240,240,248,248,248,240,240,248,240,248,240,248,240,240,248,248,240,248,248,240,248,248,248,248,248,248,248,248,240,248,248,248,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,248,248,232,232,224,240,232,232,240,232,224,224,224,224,224,208,232,240,232,232,232,224,232,232,216,216,216,208,224,208,216,208,208,216,216,200,200,200,192,200,208,208,208,200,200,200,200,192,192,184,192,192,192,192,184,192,184,192,184,168,176,176,176,168,176,184,176,168,168,168,160,152,152,152,152,152,152,144,144,136,136,128,
68,176,184,192,192,192,192,200,200,200,200,200,208,208,208,208,208,216,216,216,224,208,224,216,224,224,216,232,224,224,224,224,224,232,232,240,240,240,232,240,232,232,232,224,232,232,232,232,232,248,248,248,248,248,240,240,240,232,232,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,240,248,248,248,248,248,224,224,224,232,232,216,232,224,224,216,216,224,216,216,216,232,232,232,224,224,232,232,224,216,216,208,208,208,200,208,200,208,208,208,208,208,200,184,192,200,200,200,176,184,192,184,184,184,184,184,192,184,184,184,176,192,176,176,176,160,176,168,168,168,168,168,168,160,160,152,152,144,144,144,152,144,144,136,128,128,
69,184,176,184,184,184,192,200,200,192,208,200,200,208,208,200,208,208,208,208,208,216,208,216,216,224,208,216,216,216,216,224,216,224,216,224,224,232,232,232,232,224,224,216,224,224,216,216,224,240,232,240,240,240,240,232,232,240,232,240,232,240,240,240,240,248,248,248,248,240,232,248,248,240,240,248,240,240,248,248,240,240,232,224,232,224,232,224,224,224,216,224,224,216,224,224,224,224,232,224,232,224,224,216,216,216,208,208,200,208,200,200,208,208,200,200,200,200,192,184,200,200,192,200,192,184,184,192,184,184,184,192,184,192,184,176,176,168,176,176,168,168,168,168,168,168,160,160,160,160,152,152,136,144,144,144,136,136,136,136,136,
70,152,176,176,168,176,176,184,176,192,192,192,192,192,200,192,200,192,208,200,208,216,200,200,208,208,208,208,200,208,200,208,208,216,216,216,216,224,224,224,232,224,216,216,216,208,208,208,216,224,224,224,232,232,232,232,224,224,224,224,224,232,232,240,232,240,232,240,248,216,240,248,248,240,240,248,248,232,232,232,240,240,232,224,224,224,224,224,224,216,208,216,216,200,224,216,208,224,224,216,232,216,224,216,208,216,208,200,200,216,208,200,192,192,200,200,200,192,200,192,184,184,192,200,200,184,192,176,184,168,176,184,192,168,184,184,176,176,176,168,168,168,160,160,168,168,152,160,152,152,152,152,144,144,144,136,136,136,128,136,128,
